cilkp,250000,4,0.022939881
cilkp,250000,5,0.018426792
cilkp,250000,6,0.015745154
cilkp,250000,7,0.013876128
cilkp,250000,8,0.012168752
cilkp,250000,9,0.011438777
cilkp,250000,10,0.010558859
cilkp,250000,11,0.009822823
cilkp,250000,12,0.009124168
cilkp,250000,13,0.008646921
cilkp,250000,14,0.008273755
cilkp,250000,15,0.007942188
cilkp,275000,1,0.095212570
cilkp,275000,2,0.048006064
cilkp,275000,3,0.033463314
cilkp,275000,4,0.025918271
cilkp,275000,5,0.020949648
cilkp,275000,6,0.018002097
cilkp,275000,7,0.015921722
cilkp,275000,8,0.014041268
cilkp,275000,9,0.012644588
cilkp,275000,10,0.011586729
cilkp,275000,11,0.010865464
cilkp,275000,12,0.010341199
cilkp,275000,13,0.009915504
cilkp,275000,14,0.009415474
cilkp,275000,15,0.009025402
cilkp,300000,1,0.104650210
cilkp,300000,2,0.052662423
cilkp,300000,3,0.037136610
cilkp,300000,4,0.028257667
cilkp,300000,5,0.022754636
cilkp,300000,6,0.019495369
cilkp,300000,7,0.017435474
cilkp,300000,8,0.015016842
cilkp,300000,9,0.013645438
cilkp,300000,10,0.012380472
cilkp,300000,11,0.011856159
cilkp,300000,12,0.011008548
cilkp,300000,13,0.010541634
cilkp,300000,14,0.010038024
cilkp,300000,15,0.009706232
cilkp,325000,1,0.114907923
cilkp,325000,2,0.059664971
cilkp,325000,3,0.039996716
cilkp,325000,4,0.030565374
cilkp,325000,5,0.024671439
cilkp,325000,6,0.021128931
cilkp,325000,7,0.018725433
cilkp,325000,8,0.016439712
cilkp,325000,9,0.014801245
cilkp,325000,10,0.013476311
cilkp,325000,11,0.012529516
cilkp,325000,12,0.011744164
cilkp,325000,13,0.011162714
cilkp,325000,14,0.010634619
cilkp,325000,15,0.010226455
cilkp,350000,1,0.124036898
cilkp,350000,2,0.062765581
cilkp,350000,3,0.043586662
cilkp,350000,4,0.033486624
cilkp,350000,5,0.026778137
cilkp,350000,6,0.022599660
cilkp,350000,7,0.020175389
cilkp,350000,8,0.017779008
cilkp,350000,9,0.016303086
cilkp,350000,10,0.014387452
cilkp,350000,11,0.013356658
cilkp,350000,12,0.012522080
cilkp,350000,13,0.011835537
cilkp,350000,14,0.011269052
cilkp,350000,15,0.010984064
cilkp,375000,1,0.133629328
cilkp,375000,2,0.068788112
cilkp,375000,3,0.047120902
cilkp,375000,4,0.035890563
cilkp,375000,5,0.028935127
cilkp,375000,6,0.024784199
cilkp,375000,7,0.021969030
cilkp,375000,8,0.019322612
cilkp,375000,9,0.017863437
cilkp,375000,10,0.015712215
cilkp,375000,11,0.014561128
cilkp,375000,12,0.013678452
cilkp,375000,13,0.012960321
cilkp,375000,14,0.012335223
cilkp,375000,15,0.011552513
cilkp,400000,1,0.143340757
cilkp,400000,2,0.073738678
cilkp,400000,3,0.050636039
cilkp,400000,4,0.038690741
cilkp,400000,5,0.031041538
cilkp,400000,6,0.026509081
cilkp,400000,7,0.023624137
cilkp,400000,8,0.020540622
cilkp,400000,9,0.018973555
cilkp,400000,10,0.016355817
cilkp,400000,11,0.015183365
cilkp,400000,12,0.014252270
cilkp,400000,13,0.013475914
cilkp,400000,14,0.012703627
cilkp,400000,15,0.012134132
cilkp,425000,1,0.153523288
cilkp,425000,2,0.078577603
cilkp,425000,3,0.054261529
cilkp,425000,4,0.041812055
cilkp,425000,5,0.033359819
cilkp,425000,6,0.028589585
cilkp,425000,7,0.025371870
cilkp,425000,8,0.022467275
cilkp,425000,9,0.020079983
cilkp,425000,10,0.017820250
cilkp,425000,11,0.016335393
cilkp,425000,12,0.015240583
cilkp,425000,13,0.014442746
cilkp,425000,14,0.013646929
cilkp,425000,15,0.012889491
cilkp,450000,1,0.163383774
cilkp,450000,2,0.082548742
cilkp,450000,3,0.056874640
cilkp,450000,4,0.043741748
cilkp,450000,5,0.035569243
cilkp,450000,6,0.030297315
cilkp,450000,7,0.027107719
cilkp,450000,8,0.023936898
cilkp,450000,9,0.020989977
cilkp,450000,10,0.018767105
cilkp,450000,11,0.017302121
cilkp,450000,12,0.016309109
cilkp,450000,13,0.015291652
cilkp,450000,14,0.014597446
cilkp,450000,15,0.013723232
cilkp,475000,1,0.172915805
cilkp,475000,2,0.088073461
cilkp,475000,3,0.060746101
cilkp,475000,4,0.045888719
cilkp,475000,5,0.037866397
cilkp,475000,6,0.032319890
cilkp,475000,7,0.028478528
cilkp,475000,8,0.025027482
cilkp,475000,9,0.022107184
cilkp,475000,10,0.020049082
cilkp,475000,11,0.018351894
cilkp,475000,12,0.017063981
cilkp,475000,13,0.016151417
cilkp,475000,14,0.015266539
cilkp,475000,15,0.014619093
cilkp,500000,1,0.182986272
cilkp,500000,2,0.093441699
cilkp,500000,3,0.064691529
cilkp,500000,4,0.048609050
cilkp,500000,5,0.039397078
cilkp,500000,6,0.033578542
cilkp,500000,7,0.029881124
cilkp,500000,8,0.026264472
cilkp,500000,9,0.023338110
cilkp,500000,10,0.021074313
cilkp,500000,11,0.019408116
cilkp,500000,12,0.017940011
cilkp,500000,13,0.016784092
cilkp,500000,14,0.016025776
cilkp,500000,15,0.015123236
omp,100000,1,0.017486242
omp,100000,2,0.008971409
omp,100000,3,0.006160454
omp,100000,4,0.004871986
omp,100000,5,0.003988682
omp,100000,6,0.003458728
omp,100000,7,0.003070688
omp,100000,8,0.002822195
omp,100000,9,0.002884973
omp,100000,10,0.003161217
omp,100000,11,0.002931871
omp,100000,12,0.002818420
omp,100000,13,0.002600168
omp,100000,14,0.002490379
omp,100000,15,0.002362175
omp,125000,1,0.022243597
omp,125000,2,0.011246071
omp,125000,3,0.007774928
omp,125000,4,0.006043972
omp,125000,5,0.005037202
omp,125000,6,0.004365500
omp,125000,7,0.003959127
omp,125000,8,0.003563271
omp,125000,9,0.003991716
omp,125000,10,0.003866652
omp,125000,11,0.003534402
omp,125000,12,0.003326530
omp,125000,13,0.003461040
omp,125000,14,0.003310849
omp,125000,15,0.003019562
omp,150000,1,0.026969485
omp,150000,2,0.013785513
omp,150000,3,0.009891427
omp,150000,4,0.007621495
omp,150000,5,0.006232700
omp,150000,6,0.005491341
omp,150000,7,0.004780185
omp,150000,8,0.004315032
omp,150000,9,0.004510496
omp,150000,10,0.004523177
omp,150000,11,0.004179673
omp,150000,12,0.004059668
omp,150000,13,0.003762119
omp,150000,14,0.003685536
omp,150000,15,0.003387143
omp,175000,1,0.031783092
omp,175000,2,0.016330745
omp,175000,3,0.011337864
omp,175000,4,0.008885636
omp,175000,5,0.007189749
omp,175000,6,0.006228439
omp,175000,7,0.005691567
omp,175000,8,0.005208018
omp,175000,9,0.005480913
omp,175000,10,0.005086779
omp,175000,11,0.004899286
omp,175000,12,0.004664185
omp,175000,13,0.004493828
omp,175000,14,0.004160490
omp,175000,15,0.003926815
omp,200000,1,0.036933622
omp,200000,2,0.018587627
omp,200000,3,0.013096120
omp,200000,4,0.010322554
omp,200000,5,0.008491317
omp,200000,6,0.007198776
omp,200000,7,0.006605631
omp,200000,8,0.006137678
omp,200000,9,0.006056657
omp,200000,10,0.005901459
omp,200000,11,0.005491186
omp,200000,12,0.005172348
omp,200000,13,0.004943000
omp,200000,14,0.004602461
omp,200000,15,0.004359082
omp,225000,1,0.042073145
omp,225000,2,0.021742636
omp,225000,3,0.015089050
omp,225000,4,0.011814835
omp,225000,5,0.009639546
omp,225000,6,0.008365534
omp,225000,7,0.007378131
omp,225000,8,0.006607421
omp,225000,9,0.006856951
omp,225000,10,0.006683317
omp,225000,11,0.006213598
omp,225000,12,0.005892663
omp,225000,13,0.005746916
omp,225000,14,0.005257815
omp,225000,15,0.004967696
omp,250000,1,0.047283708
omp,250000,2,0.023785276
omp,250000,3,0.016617706
omp,250000,4,0.012812278
omp,250000,5,0.010489480
omp,250000,6,0.009278831
omp,250000,7,0.008302429
omp,250000,8,0.007225399
omp,250000,9,0.007074188
omp,250000,10,0.006985314
omp,250000,11,0.006708673
omp,250000,12,0.006560163
omp,250000,13,0.006167127
omp,250000,14,0.005790552
omp,250000,15,0.005573648
omp,275000,1,0.052459839
omp,275000,2,0.026871270
omp,275000,3,0.018339215
omp,275000,4,0.014217338
omp,275000,5,0.012014854
omp,275000,6,0.010327057
omp,275000,7,0.009152789
omp,275000,8,0.008220324
omp,275000,9,0.008218733
omp,275000,10,0.007896206
omp,275000,11,0.007381598
omp,275000,12,0.007051003
omp,275000,13,0.006631506
omp,275000,14,0.006308158
omp,275000,15,0.006120244
omp,300000,1,0.057674098
omp,300000,2,0.029163284
omp,300000,3,0.020339437
omp,300000,4,0.016127689
omp,300000,5,0.013210378
omp,300000,6,0.011527709
omp,300000,7,0.010448283
omp,300000,8,0.009945468
omp,300000,9,0.009407964
omp,300000,10,0.009101815
omp,300000,11,0.008471397
omp,300000,12,0.008014393
omp,300000,13,0.007713491
omp,300000,14,0.007313894
omp,300000,15,0.007085216
omp,325000,1,0.063002494
omp,325000,2,0.032659719
omp,325000,3,0.022677109
omp,325000,4,0.018310891
omp,325000,5,0.015042408
omp,325000,6,0.013085495
omp,325000,7,0.011371489
omp,325000,8,0.010776671
omp,325000,9,0.010270765
omp,325000,10,0.009749530
omp,325000,11,0.008994331
omp,325000,12,0.008481008
omp,325000,13,0.007997645
omp,325000,14,0.007809052
omp,325000,15,0.007376828
omp,350000,1,0.068031095
omp,350000,2,0.034623356
omp,350000,3,0.023909643
omp,350000,4,0.018731584
omp,350000,5,0.015513559
omp,350000,6,0.013491494
omp,350000,7,0.012003525
omp,350000,8,0.010876796
omp,350000,9,0.010145492
omp,350000,10,0.010180392
omp,350000,11,0.009456962
omp,350000,12,0.008825772
omp,350000,13,0.008286532
omp,350000,14,0.008128985
omp,350000,15,0.007554031
omp,375000,1,0.073313799
omp,375000,2,0.037820984
omp,375000,3,0.026207523
omp,375000,4,0.020414242
omp,375000,5,0.017140722
omp,375000,6,0.014772267
omp,375000,7,0.013236470
omp,375000,8,0.011809663
omp,375000,9,0.011439150
omp,375000,10,0.010713089
omp,375000,11,0.010258160
omp,375000,12,0.009657486
omp,375000,13,0.009287194
omp,375000,14,0.009079424
omp,375000,15,0.008446179
omp,400000,1,0.078751023
omp,400000,2,0.040491524
omp,400000,3,0.027782842
omp,400000,4,0.021626757
omp,400000,5,0.018301236
omp,400000,6,0.015582492
omp,400000,7,0.013966718
omp,400000,8,0.012720241
omp,400000,9,0.012267755
omp,400000,10,0.011631381
omp,400000,11,0.010884972
omp,400000,12,0.010062787
omp,400000,13,0.009767659
omp,400000,14,0.009214318
omp,400000,15,0.008850875
omp,425000,1,0.083460142
omp,425000,2,0.042737056
omp,425000,3,0.029855913
omp,425000,4,0.023741740
omp,425000,5,0.019590441
omp,425000,6,0.017031281
omp,425000,7,0.015105547
omp,425000,8,0.013694867
omp,425000,9,0.013292480
omp,425000,10,0.012435126
omp,425000,11,0.011520898
omp,425000,12,0.010917923
omp,425000,13,0.010532480
omp,425000,14,0.009849774
omp,425000,15,0.009503032
omp,450000,1,0.088581096
omp,450000,2,0.044835957
omp,450000,3,0.031289293
omp,450000,4,0.024549034
omp,450000,5,0.020527948
omp,450000,6,0.017874138
omp,450000,7,0.015942204
omp,450000,8,0.014304655
omp,450000,9,0.013565305
omp,450000,10,0.012526344
omp,450000,11,0.011662698
omp,450000,12,0.011109226
omp,450000,13,0.010640774
omp,450000,14,0.010056312
omp,450000,15,0.009956618
omp,475000,1,0.094616393
omp,475000,2,0.048111488
omp,475000,3,0.033607766
omp,475000,4,0.026227147
omp,475000,5,0.021533564
omp,475000,6,0.018867667
omp,475000,7,0.016728309
omp,475000,8,0.015178885
omp,475000,9,0.014644594
omp,475000,10,0.014071967
omp,475000,11,0.013081557
omp,475000,12,0.012086750
omp,475000,13,0.011574415
omp,475000,14,0.010953700
omp,475000,15,0.010373878
omp,500000,1,0.100278312
omp,500000,2,0.050944892
omp,500000,3,0.035228258
omp,500000,4,0.027598325
omp,500000,5,0.022870193
omp,500000,6,0.019840029
omp,500000,7,0.017892191
omp,500000,8,0.016263116
omp,500000,9,0.015857936
omp,500000,10,0.014647261
omp,500000,11,0.013905859
omp,500000,12,0.012951301
omp,500000,13,0.012320080
omp,500000,14,0.011667411
omp,500000,15,0.011138138
